,Model,Correlation,Condition
5900,CNN,0.3584618421348512,Bootstrapping
5901,CNN,0.41997360542711504,Bootstrapping
5902,CNN,0.3565642646099756,Bootstrapping
5903,CNN,0.5871287546040866,Bootstrapping
5904,CNN,0.28213703031274406,Bootstrapping
5905,CNN,0.7086742092415665,Bootstrapping
5906,CNN,0.4697813868287948,Bootstrapping
5907,CNN,0.41650914915673387,Bootstrapping
5908,CNN,0.44461615371605157,Bootstrapping
5909,CNN,0.4003979091176406,Bootstrapping
5910,CNN,0.24686312066639515,Bootstrapping
5911,CNN,0.40430618661552487,Bootstrapping
5912,CNN,0.2891213034545631,Bootstrapping
5913,CNN,0.5074504097641821,Bootstrapping
5914,CNN,0.4472120126089447,Bootstrapping
5915,CNN,0.5990342209260247,Bootstrapping
5916,CNN,0.36377627942517043,Bootstrapping
5917,CNN,0.21824187224835123,Bootstrapping
5918,CNN,0.34015339300685576,Bootstrapping
5919,CNN,0.49208916843421524,Bootstrapping
5920,CNN,0.623481900490527,Bootstrapping
5921,CNN,0.33284120493013214,Bootstrapping
5922,CNN,0.4264122864994768,Bootstrapping
5923,CNN,0.3364050373769927,Bootstrapping
5924,CNN,0.46916513615787114,Bootstrapping
5925,CNN,0.35546629125695484,Bootstrapping
5926,CNN,0.21002107416948435,Bootstrapping
5927,CNN,0.578830423937482,Bootstrapping
5928,CNN,0.3534244888708984,Bootstrapping
5929,CNN,0.5709506420574595,Bootstrapping
5930,CNN,0.5370224798896187,Bootstrapping
5931,CNN,0.394266422222872,Bootstrapping
5932,CNN,0.5462416689945865,Bootstrapping
5933,CNN,0.4374708371482017,Bootstrapping
5934,CNN,0.47703147560572723,Bootstrapping
5935,CNN,0.49605118335525633,Bootstrapping
5936,CNN,0.3934815210089706,Bootstrapping
5937,CNN,0.4084240193967865,Bootstrapping
5938,CNN,0.3951220136549668,Bootstrapping
5939,CNN,0.313732411269916,Bootstrapping
5940,CNN,0.2768982944590562,Bootstrapping
5941,CNN,0.16017740589689344,Bootstrapping
5942,CNN,0.4535852244471976,Bootstrapping
5943,CNN,0.27953176686514436,Bootstrapping
5944,CNN,0.25827781372570935,Bootstrapping
5945,CNN,0.2338342715729339,Bootstrapping
5946,CNN,0.4938295260001708,Bootstrapping
5947,CNN,0.32921642408229645,Bootstrapping
5948,CNN,0.255359966411997,Bootstrapping
5949,CNN,0.1506416400384767,Bootstrapping
5950,CNN,0.379226201586514,Bootstrapping
5951,CNN,0.41061992735495045,Bootstrapping
5952,CNN,0.5304453196143459,Bootstrapping
5953,CNN,0.5609923044737117,Bootstrapping
5954,CNN,0.46760975879881583,Bootstrapping
5955,CNN,0.26578796973741414,Bootstrapping
5956,CNN,0.4296087715898471,Bootstrapping
5957,CNN,0.39579318872119806,Bootstrapping
5958,CNN,0.4242379889005369,Bootstrapping
5959,CNN,0.4953006121848291,Bootstrapping
5960,CNN,0.5214751717242022,Bootstrapping
5961,CNN,0.34920793380186055,Bootstrapping
5962,CNN,0.34440881540479595,Bootstrapping
5963,CNN,0.5074725484609146,Bootstrapping
5964,CNN,0.5451974791784137,Bootstrapping
5965,CNN,0.5069783922379862,Bootstrapping
5966,CNN,0.345049324425041,Bootstrapping
5967,CNN,0.4377200147433006,Bootstrapping
5968,CNN,0.563267629850334,Bootstrapping
5969,CNN,0.40713983620903793,Bootstrapping
5970,CNN,0.36062866666669147,Bootstrapping
5971,CNN,0.5275702266240246,Bootstrapping
5972,CNN,0.27994542400927513,Bootstrapping
5973,CNN,0.4599277624721233,Bootstrapping
5974,CNN,0.2727748622432775,Bootstrapping
5975,CNN,0.3891357093817184,Bootstrapping
5976,CNN,0.1921839706549947,Bootstrapping
5977,CNN,0.1265530943105967,Bootstrapping
5978,CNN,0.41748246012247914,Bootstrapping
5979,CNN,0.5751981562413783,Bootstrapping
5980,CNN,0.528947763479803,Bootstrapping
5981,CNN,0.5537570534101366,Bootstrapping
5982,CNN,0.10883784586693679,Bootstrapping
5983,CNN,0.4118895494671666,Bootstrapping
5984,CNN,0.2800911027685751,Bootstrapping
5985,CNN,0.34743002733208483,Bootstrapping
5986,CNN,0.4714284133042026,Bootstrapping
5987,CNN,0.4813489123308601,Bootstrapping
5988,CNN,0.30183178125089516,Bootstrapping
5989,CNN,0.4384628664921908,Bootstrapping
5990,CNN,0.51797571525826,Bootstrapping
5991,CNN,0.31704287541376597,Bootstrapping
5992,CNN,0.22431719538483685,Bootstrapping
5993,CNN,0.41812007742669755,Bootstrapping
5994,CNN,0.33594137538882074,Bootstrapping
5995,CNN,0.40545316508151874,Bootstrapping
5996,CNN,0.2223512393730005,Bootstrapping
5997,CNN,0.3644455710531198,Bootstrapping
5998,CNN,0.11241674015141756,Bootstrapping
5999,CNN,0.24757134109345103,Bootstrapping
6000,CNN,0.44001180542925844,Bootstrapping
6001,CNN,0.4691271460786506,Bootstrapping
6002,CNN,0.2772338332476927,Bootstrapping
6003,CNN,0.3309954821119049,Bootstrapping
6004,CNN,0.5145476708870158,Bootstrapping
6005,CNN,0.3409981395811983,Bootstrapping
6006,CNN,0.41862076137106863,Bootstrapping
6007,CNN,0.21475865884856393,Bootstrapping
6008,CNN,0.5485310088202623,Bootstrapping
6009,CNN,0.17963731781143055,Bootstrapping
6010,CNN,0.5111853807183734,Bootstrapping
6011,CNN,0.3797603539090928,Bootstrapping
6012,CNN,0.41532935431872775,Bootstrapping
6013,CNN,0.3829197358840635,Bootstrapping
6014,CNN,0.40543243065112655,Bootstrapping
6015,CNN,0.19614997136156054,Bootstrapping
6016,CNN,0.4981886821111543,Bootstrapping
6017,CNN,0.6664543375190597,Bootstrapping
6018,CNN,0.3331635680028904,Bootstrapping
6019,CNN,0.19064017357371055,Bootstrapping
6020,CNN,0.21919887778714464,Bootstrapping
6021,CNN,0.4549726315383371,Bootstrapping
6022,CNN,0.32084150101287645,Bootstrapping
6023,CNN,0.7094893001284114,Bootstrapping
6024,CNN,0.19571074932588828,Bootstrapping
6025,CNN,0.5177042592767463,Bootstrapping
6026,CNN,0.3077398801448503,Bootstrapping
6027,CNN,0.26871945143777665,Bootstrapping
6028,CNN,0.44290227405070326,Bootstrapping
6029,CNN,0.4451475684584977,Bootstrapping
6030,CNN,0.4484149683051153,Bootstrapping
6031,CNN,0.4442267139928563,Bootstrapping
6032,CNN,0.29239662742909134,Bootstrapping
6033,CNN,0.46103461726724315,Bootstrapping
6034,CNN,0.3865917813215175,Bootstrapping
6035,CNN,0.316498695127732,Bootstrapping
6036,CNN,0.39088990822140124,Bootstrapping
6037,CNN,0.2678587051046164,Bootstrapping
6038,CNN,0.28174073015114165,Bootstrapping
6039,CNN,0.2517007026408328,Bootstrapping
6040,CNN,0.3974096146072249,Bootstrapping
6041,CNN,0.2911153369476962,Bootstrapping
6042,CNN,0.3566279730699482,Bootstrapping
6043,CNN,0.48388951670518177,Bootstrapping
6044,CNN,0.3673189022691927,Bootstrapping
6045,CNN,0.4561482421176104,Bootstrapping
6046,CNN,0.46381294002475504,Bootstrapping
6047,CNN,0.33786578619225505,Bootstrapping
6048,CNN,0.3699583553892787,Bootstrapping
6049,CNN,0.08933907080160519,Bootstrapping
6050,CNN,0.18307370350925667,Bootstrapping
6051,CNN,0.25035444715715927,Bootstrapping
6052,CNN,0.36479716540926543,Bootstrapping
6053,CNN,0.38393523659961204,Bootstrapping
6054,CNN,0.3872839920379555,Bootstrapping
6055,CNN,0.4385894950631052,Bootstrapping
6056,CNN,0.4497995101216884,Bootstrapping
6057,CNN,0.5545244868259905,Bootstrapping
6058,CNN,0.3597326973132635,Bootstrapping
6059,CNN,0.4258168326264453,Bootstrapping
6060,CNN,0.5623209607331314,Bootstrapping
6061,CNN,0.4613677973692536,Bootstrapping
6062,CNN,0.3562807352999836,Bootstrapping
6063,CNN,0.42027078583631017,Bootstrapping
6064,CNN,0.25761622059763,Bootstrapping
6065,CNN,0.47771390768149025,Bootstrapping
6066,CNN,0.26634007488293254,Bootstrapping
6067,CNN,0.4282365458303595,Bootstrapping
6068,CNN,0.554628257485983,Bootstrapping
6069,CNN,0.0864804674431674,Bootstrapping
6070,CNN,0.2668044166813659,Bootstrapping
6071,CNN,0.370835982258079,Bootstrapping
6072,CNN,0.16343616159895025,Bootstrapping
6073,CNN,0.23279856799609222,Bootstrapping
6074,CNN,0.279045187116269,Bootstrapping
6075,CNN,0.4108285012048061,Bootstrapping
6076,CNN,0.26601175897294704,Bootstrapping
6077,CNN,0.5506845333130701,Bootstrapping
6078,CNN,0.3465450969939927,Bootstrapping
6079,CNN,0.3038769611173271,Bootstrapping
6080,CNN,0.5972795162028102,Bootstrapping
6081,CNN,0.17853114968955608,Bootstrapping
6082,CNN,0.4474067538699803,Bootstrapping
6083,CNN,0.4741059313237679,Bootstrapping
6084,CNN,0.4432144617726739,Bootstrapping
6085,CNN,0.3883080808509649,Bootstrapping
6086,CNN,0.5071842982273518,Bootstrapping
6087,CNN,0.4857630673719031,Bootstrapping
6088,CNN,0.5071993399723295,Bootstrapping
6089,CNN,0.4067757869606118,Bootstrapping
6090,CNN,0.5498713793787572,Bootstrapping
6091,CNN,0.40832196003461996,Bootstrapping
6092,CNN,0.3927147555428465,Bootstrapping
6093,CNN,0.4153299131289223,Bootstrapping
6094,CNN,0.2660718318973557,Bootstrapping
6095,CNN,0.3782404318582674,Bootstrapping
6096,CNN,0.5289993408970377,Bootstrapping
6097,CNN,0.23561494640541814,Bootstrapping
6098,CNN,0.5990227672113321,Bootstrapping
6099,CNN,0.28877511123619226,Bootstrapping
6100,CNN,0.3002965210070023,Bootstrapping
6101,CNN,0.3321128644636162,Bootstrapping
6102,CNN,0.5386306229848663,Bootstrapping
6103,CNN,0.5118536248261405,Bootstrapping
6104,CNN,0.24517706778185033,Bootstrapping
6105,CNN,0.5528260221268907,Bootstrapping
6106,CNN,0.2504267488269014,Bootstrapping
6107,CNN,0.45846016777772447,Bootstrapping
6108,CNN,0.5539090115509872,Bootstrapping
6109,CNN,0.32133633391934247,Bootstrapping
6110,CNN,0.5981393386114626,Bootstrapping
6111,CNN,0.46998959625695136,Bootstrapping
6112,CNN,0.3524863506657062,Bootstrapping
6113,CNN,0.4339260275820208,Bootstrapping
6114,CNN,0.37945457749950595,Bootstrapping
6115,CNN,0.5360966438263556,Bootstrapping
6116,CNN,0.41706994456795077,Bootstrapping
6117,CNN,0.2892625669143689,Bootstrapping
6118,CNN,0.3420567839069584,Bootstrapping
6119,CNN,0.532704617905763,Bootstrapping
6120,CNN,0.23361126297574597,Bootstrapping
6121,CNN,0.41273686402846643,Bootstrapping
6122,CNN,0.531111554222742,Bootstrapping
6123,CNN,0.46503396263127805,Bootstrapping
6124,CNN,0.554957897298284,Bootstrapping
6125,CNN,0.25465687548184335,Bootstrapping
6126,CNN,0.454121928340371,Bootstrapping
6127,CNN,0.444496837108172,Bootstrapping
6128,CNN,0.3541713135723473,Bootstrapping
6129,CNN,0.6176025697355361,Bootstrapping
6130,CNN,0.39592565093410714,Bootstrapping
6131,CNN,0.17748206257934307,Bootstrapping
6132,CNN,0.5216236657663093,Bootstrapping
6133,CNN,0.21764486001735017,Bootstrapping
6134,CNN,0.42212890204334164,Bootstrapping
6135,CNN,0.32322635734517235,Bootstrapping
6136,CNN,0.2466811139536672,Bootstrapping
6137,CNN,0.5592184495134499,Bootstrapping
6138,CNN,0.4830962340019249,Bootstrapping
6139,CNN,0.4898693050247036,Bootstrapping
6140,CNN,0.4998005223141042,Bootstrapping
6141,CNN,0.3833762565227583,Bootstrapping
6142,CNN,0.43391142881488753,Bootstrapping
6143,CNN,0.5360473963763388,Bootstrapping
6144,CNN,0.5557999716361467,Bootstrapping
6145,CNN,0.4050755673803411,Bootstrapping
6146,CNN,0.6643995549392749,Bootstrapping
6147,CNN,0.39896444156114086,Bootstrapping
6148,CNN,0.1917849975733975,Bootstrapping
6149,CNN,0.5554737048871771,Bootstrapping
6150,CNN,0.5939029266243658,Bootstrapping
6151,CNN,0.251903600235574,Bootstrapping
6152,CNN,0.37599998801486767,Bootstrapping
6153,CNN,0.4192239175133604,Bootstrapping
6154,CNN,0.2936492108162563,Bootstrapping
6155,CNN,0.4081566340653269,Bootstrapping
6156,CNN,0.42469785181027553,Bootstrapping
6157,CNN,0.407216248158242,Bootstrapping
6158,CNN,0.41118582110026813,Bootstrapping
6159,CNN,0.3915293173312715,Bootstrapping
6160,CNN,0.5069125493720421,Bootstrapping
6161,CNN,0.27252076097998357,Bootstrapping
6162,CNN,0.3619386725148668,Bootstrapping
6163,CNN,0.41358739917525233,Bootstrapping
6164,CNN,0.24264191322531714,Bootstrapping
6165,CNN,0.2706271727069208,Bootstrapping
6166,CNN,0.4171038748188991,Bootstrapping
6167,CNN,0.477583243620732,Bootstrapping
6168,CNN,0.2154964536735814,Bootstrapping
6169,CNN,0.6029946680805565,Bootstrapping
6170,CNN,0.47837405312075787,Bootstrapping
6171,CNN,0.3328032609426117,Bootstrapping
6172,CNN,0.14500293726403923,Bootstrapping
6173,CNN,0.2333479992568337,Bootstrapping
6174,CNN,0.2528951002777702,Bootstrapping
6175,CNN,0.2946998868925823,Bootstrapping
6176,CNN,0.4423007759555905,Bootstrapping
6177,CNN,0.5722915996074521,Bootstrapping
6178,CNN,0.4911708758544786,Bootstrapping
6179,CNN,0.15942457334835403,Bootstrapping
6180,CNN,0.4680210697434186,Bootstrapping
6181,CNN,0.35110498236130316,Bootstrapping
6182,CNN,0.45085578422484873,Bootstrapping
6183,CNN,0.4947958976849042,Bootstrapping
6184,CNN,0.4326883948954534,Bootstrapping
6185,CNN,0.4419046403052318,Bootstrapping
6186,CNN,0.3378467125959457,Bootstrapping
6187,CNN,0.4846511871523763,Bootstrapping
6188,CNN,0.3319854592981377,Bootstrapping
6189,CNN,0.48501846781780455,Bootstrapping
6190,CNN,0.2634381264182053,Bootstrapping
6191,CNN,0.2948802012542494,Bootstrapping
6192,CNN,0.28986243071621387,Bootstrapping
6193,CNN,0.5081788612774145,Bootstrapping
6194,CNN,0.2729378911293463,Bootstrapping
6195,CNN,0.35511747712655495,Bootstrapping
6196,CNN,0.4898767005634481,Bootstrapping
6197,CNN,0.28686010739520384,Bootstrapping
6198,CNN,0.4130330353301317,Bootstrapping
6199,CNN,0.4089151872631509,Bootstrapping
6200,CNN,0.37368854836779974,Bootstrapping
6201,CNN,0.4873287081376674,Bootstrapping
6202,CNN,0.6034227536576579,Bootstrapping
6203,CNN,0.505209638103408,Bootstrapping
6204,CNN,0.5606044381546903,Bootstrapping
6205,CNN,0.47985565307783706,Bootstrapping
6206,CNN,0.4279213965912111,Bootstrapping
6207,CNN,0.47458743562983974,Bootstrapping
6208,CNN,0.35693545262702187,Bootstrapping
6209,CNN,0.5164755232187118,Bootstrapping
6210,CNN,0.43594186123609246,Bootstrapping
6211,CNN,0.20345760666452706,Bootstrapping
6212,CNN,0.6184945135475766,Bootstrapping
6213,CNN,0.17192472420157145,Bootstrapping
6214,CNN,0.3722639653317259,Bootstrapping
6215,CNN,0.4263366933702031,Bootstrapping
6216,CNN,0.42742467414869156,Bootstrapping
6217,CNN,0.5522699214202202,Bootstrapping
6218,CNN,0.2109623043719523,Bootstrapping
6219,CNN,0.28019759433085056,Bootstrapping
6220,CNN,0.5200050518594844,Bootstrapping
6221,CNN,0.3547033224715521,Bootstrapping
6222,CNN,0.3389681967074104,Bootstrapping
6223,CNN,0.3215063752223296,Bootstrapping
6224,CNN,0.5273428354555354,Bootstrapping
6225,CNN,0.51898412001826,Bootstrapping
6226,CNN,0.53205180028848,Bootstrapping
6227,CNN,0.43327223603245935,Bootstrapping
6228,CNN,0.39602745536343,Bootstrapping
6229,CNN,0.46039013009215846,Bootstrapping
6230,CNN,0.3772005074255752,Bootstrapping
6231,CNN,0.2665475718528352,Bootstrapping
6232,CNN,0.6710428428534103,Bootstrapping
6233,CNN,0.34640703726737576,Bootstrapping
6234,CNN,0.5415534840260733,Bootstrapping
6235,CNN,0.5220292302127685,Bootstrapping
6236,CNN,0.4256840181942507,Bootstrapping
6237,CNN,0.29157810469557943,Bootstrapping
6238,CNN,0.44030016476438916,Bootstrapping
6239,CNN,0.3236206012061411,Bootstrapping
6240,CNN,0.09769812717031856,Bootstrapping
6241,CNN,0.3042795708733089,Bootstrapping
6242,CNN,0.44731165644244375,Bootstrapping
6243,CNN,0.36081234861153944,Bootstrapping
6244,CNN,0.3488015037835517,Bootstrapping
6245,CNN,0.3290343849923101,Bootstrapping
6246,CNN,0.26297438286849295,Bootstrapping
6247,CNN,0.5378200191221982,Bootstrapping
6248,CNN,0.20948725911159682,Bootstrapping
6249,CNN,0.4939243026640856,Bootstrapping
6250,CNN,0.2716695972998666,Bootstrapping
6251,CNN,0.40064470829707455,Bootstrapping
6252,CNN,0.16648339714285398,Bootstrapping
6253,CNN,0.17495321737334824,Bootstrapping
6254,CNN,0.37751433284306857,Bootstrapping
6255,CNN,0.12729252286733228,Bootstrapping
6256,CNN,0.5074925841196835,Bootstrapping
6257,CNN,0.22171391170313925,Bootstrapping
6258,CNN,0.42220917610803377,Bootstrapping
6259,CNN,0.4044409987496499,Bootstrapping
6260,CNN,0.3898264533657789,Bootstrapping
6261,CNN,0.4437750983155154,Bootstrapping
6262,CNN,0.3122030603815571,Bootstrapping
6263,CNN,0.38056069385464686,Bootstrapping
6264,CNN,0.3930244282696367,Bootstrapping
6265,CNN,0.3498214818214591,Bootstrapping
6266,CNN,0.3767508664021798,Bootstrapping
6267,CNN,0.3768296412548743,Bootstrapping
6268,CNN,0.377946410157886,Bootstrapping
6269,CNN,0.3491076481120734,Bootstrapping
6270,CNN,0.44070363584439387,Bootstrapping
6271,CNN,0.5997113268636064,Bootstrapping
6272,CNN,0.33569562575682577,Bootstrapping
6273,CNN,0.4838135847339574,Bootstrapping
6274,CNN,0.43786290429709285,Bootstrapping
6275,CNN,0.3145574126887316,Bootstrapping
6276,CNN,0.36158581229151254,Bootstrapping
6277,CNN,0.28523520392669033,Bootstrapping
6278,CNN,0.5164152322212244,Bootstrapping
6279,CNN,0.4593926923259688,Bootstrapping
6280,CNN,0.39013521188514333,Bootstrapping
6281,CNN,0.5701996410562525,Bootstrapping
6282,CNN,0.28248511090569983,Bootstrapping
6283,CNN,0.4914709867179142,Bootstrapping
6284,CNN,0.4354093789519209,Bootstrapping
6285,CNN,0.5024994009455908,Bootstrapping
6286,CNN,0.31946738633434446,Bootstrapping
6287,CNN,0.5518002744286895,Bootstrapping
6288,CNN,0.19355577237523158,Bootstrapping
6289,CNN,0.4217287497979576,Bootstrapping
6290,CNN,0.2035990018679723,Bootstrapping
6291,CNN,0.4826968735025825,Bootstrapping
6292,CNN,0.22292786989110436,Bootstrapping
6293,CNN,0.34481819317812135,Bootstrapping
6294,CNN,0.3315367674565759,Bootstrapping
6295,CNN,0.3814501375961823,Bootstrapping
6296,CNN,0.2531614080227583,Bootstrapping
6297,CNN,0.5809166331448278,Bootstrapping
6298,CNN,0.6104876392730316,Bootstrapping
6299,CNN,0.29664321206635513,Bootstrapping
6300,CNN,0.19539510202452637,Bootstrapping
6301,CNN,0.4712920000618125,Bootstrapping
6302,CNN,0.3021004195552761,Bootstrapping
6303,CNN,0.5436546399216453,Bootstrapping
6304,CNN,0.5528844513130755,Bootstrapping
6305,CNN,0.39823610478707405,Bootstrapping
6306,CNN,0.363783171801511,Bootstrapping
6307,CNN,0.45706367981266594,Bootstrapping
6308,CNN,0.41568882686851905,Bootstrapping
6309,CNN,0.5123425954378411,Bootstrapping
6310,CNN,0.26641080006160545,Bootstrapping
6311,CNN,0.4795432342400392,Bootstrapping
6312,CNN,0.440472976584553,Bootstrapping
6313,CNN,0.5444013442490317,Bootstrapping
6314,CNN,0.42255707793269104,Bootstrapping
6315,CNN,0.3039112229196703,Bootstrapping
6316,CNN,0.3131616837432296,Bootstrapping
6317,CNN,0.4576240008773751,Bootstrapping
6318,CNN,0.5212746988782365,Bootstrapping
6319,CNN,0.40074344493766434,Bootstrapping
6320,CNN,0.4709514347274222,Bootstrapping
6321,CNN,0.21717430202540922,Bootstrapping
6322,CNN,0.23402097448320303,Bootstrapping
6323,CNN,0.21457929766072692,Bootstrapping
6324,CNN,0.2728311027636734,Bootstrapping
6325,CNN,0.5251452710232986,Bootstrapping
6326,CNN,0.262050071401867,Bootstrapping
6327,CNN,0.2701406428924722,Bootstrapping
6328,CNN,0.42841294306812827,Bootstrapping
6329,CNN,0.30829869029341017,Bootstrapping
6330,CNN,0.28267699463479,Bootstrapping
6331,CNN,0.5755737818210941,Bootstrapping
6332,CNN,0.37521941517075197,Bootstrapping
6333,CNN,0.3137346610691827,Bootstrapping
6334,CNN,0.31907187753670585,Bootstrapping
6335,CNN,0.5299542496250188,Bootstrapping
6336,CNN,0.3261202682565243,Bootstrapping
6337,CNN,0.48311850442802284,Bootstrapping
6338,CNN,0.6054963983425641,Bootstrapping
6339,CNN,0.18395653665008704,Bootstrapping
6340,CNN,0.43558111485900486,Bootstrapping
6341,CNN,0.23101374021165955,Bootstrapping
6342,CNN,0.36164554626151013,Bootstrapping
6343,CNN,0.33888073334072555,Bootstrapping
6344,CNN,0.3889840280560306,Bootstrapping
6345,CNN,0.5628291056888554,Bootstrapping
6346,CNN,0.5245375731019667,Bootstrapping
6347,CNN,0.48153513565587014,Bootstrapping
6348,CNN,0.22804889994855737,Bootstrapping
6349,CNN,0.5109084327306305,Bootstrapping
6350,CNN,0.4872820441151764,Bootstrapping
6351,CNN,0.5055620724766748,Bootstrapping
6352,CNN,0.2695815515139013,Bootstrapping
6353,CNN,0.543428361634796,Bootstrapping
6354,CNN,0.28672980502567613,Bootstrapping
6355,CNN,0.5332126166636119,Bootstrapping
6356,CNN,0.5887117740946287,Bootstrapping
6357,CNN,0.43512540513191367,Bootstrapping
6358,CNN,0.45326290465486685,Bootstrapping
6359,CNN,0.38767813175334975,Bootstrapping
6360,CNN,0.014436518559069356,Bootstrapping
6361,CNN,0.27079301883896556,Bootstrapping
6362,CNN,0.2986148746620969,Bootstrapping
6363,CNN,0.34889797493083696,Bootstrapping
6364,CNN,0.17597005678463307,Bootstrapping
6365,CNN,0.41881495864805673,Bootstrapping
6366,CNN,0.3248335656310193,Bootstrapping
6367,CNN,0.3578113520081836,Bootstrapping
6368,CNN,0.3531740436492089,Bootstrapping
6369,CNN,0.25251186084919286,Bootstrapping
6370,CNN,0.25819963200138396,Bootstrapping
6371,CNN,0.6642681237762273,Bootstrapping
6372,CNN,0.24390455008447876,Bootstrapping
6373,CNN,0.42815904797590554,Bootstrapping
6374,CNN,0.4075814684066901,Bootstrapping
6375,CNN,0.4914725525940117,Bootstrapping
6376,CNN,0.39253516272053446,Bootstrapping
6377,CNN,0.4607278317494201,Bootstrapping
6378,CNN,0.2680370710569244,Bootstrapping
6379,CNN,0.5058365648709084,Bootstrapping
6380,CNN,0.3891985519883103,Bootstrapping
6381,CNN,0.4673200139828372,Bootstrapping
6382,CNN,0.46826293424384313,Bootstrapping
6383,CNN,0.2121030413777858,Bootstrapping
6384,CNN,0.19247929836835287,Bootstrapping
6385,CNN,0.44445606269357263,Bootstrapping
6386,CNN,0.40445057161018005,Bootstrapping
6387,CNN,0.452204271025326,Bootstrapping
6388,CNN,0.34547209026025993,Bootstrapping
6389,CNN,0.25226414888524795,Bootstrapping
6390,CNN,0.4066499925083994,Bootstrapping
6391,CNN,0.3329601441485499,Bootstrapping
6392,CNN,0.31237119961452264,Bootstrapping
6393,CNN,0.5109438130850505,Bootstrapping
6394,CNN,0.3477877011717261,Bootstrapping
6395,CNN,0.3628849234717393,Bootstrapping
6396,CNN,0.32426700360565763,Bootstrapping
6397,CNN,0.5078919615222258,Bootstrapping
6398,CNN,0.4250344564269719,Bootstrapping
6399,CNN,0.19931619811442036,Bootstrapping
6400,CNN,0.4891319999472701,Bootstrapping
6401,CNN,0.23871129368205724,Bootstrapping
6402,CNN,0.24606628060382119,Bootstrapping
6403,CNN,0.28794028872047583,Bootstrapping
6404,CNN,0.2872006975315554,Bootstrapping
6405,CNN,0.20178572144814588,Bootstrapping
6406,CNN,0.38554533943574265,Bootstrapping
6407,CNN,0.11197862409200476,Bootstrapping
6408,CNN,0.3356068720525506,Bootstrapping
6409,CNN,0.42863910274191863,Bootstrapping
6410,CNN,0.22615516544616643,Bootstrapping
6411,CNN,0.4275822762527054,Bootstrapping
6412,CNN,0.3179130561671608,Bootstrapping
6413,CNN,0.5560370847627094,Bootstrapping
6414,CNN,0.3041679358797974,Bootstrapping
6415,CNN,0.3917288138464261,Bootstrapping
6416,CNN,0.3523962060926402,Bootstrapping
6417,CNN,0.48195134384075233,Bootstrapping
6418,CNN,0.18237332938925865,Bootstrapping
6419,CNN,0.3957088164190359,Bootstrapping
6420,CNN,0.4149083123697367,Bootstrapping
6421,CNN,0.3729304077749722,Bootstrapping
6422,CNN,0.3749684564931891,Bootstrapping
6423,CNN,0.377135599593835,Bootstrapping
6424,CNN,0.3503794729468782,Bootstrapping
6425,CNN,0.2962688233337003,Bootstrapping
6426,CNN,0.3416766806189122,Bootstrapping
6427,CNN,0.36952046039895625,Bootstrapping
6428,CNN,0.48543146445716934,Bootstrapping
6429,CNN,0.3492341598199775,Bootstrapping
6430,CNN,0.36893667956391507,Bootstrapping
6431,CNN,0.33358210891416473,Bootstrapping
6432,CNN,0.38849688411998706,Bootstrapping
6433,CNN,0.3165303469033087,Bootstrapping
6434,CNN,0.23131222707284382,Bootstrapping
6435,CNN,0.37824416365864355,Bootstrapping
6436,CNN,0.546937754909756,Bootstrapping
6437,CNN,0.4180476665645856,Bootstrapping
6438,CNN,0.6432436362475749,Bootstrapping
6439,CNN,0.4222632319817097,Bootstrapping
6440,CNN,0.39024734085997603,Bootstrapping
6441,CNN,0.4121604581286742,Bootstrapping
6442,CNN,0.4194075818602414,Bootstrapping
6443,CNN,0.39436184309533395,Bootstrapping
6444,CNN,0.40004380615456614,Bootstrapping
6445,CNN,0.38504756633491644,Bootstrapping
6446,CNN,0.28873909156640587,Bootstrapping
6447,CNN,0.46564268887733895,Bootstrapping
6448,CNN,0.27288808858456093,Bootstrapping
6449,CNN,0.43649170165747586,Bootstrapping
6450,CNN,0.5111348099093673,Bootstrapping
6451,CNN,0.462795656859857,Bootstrapping
6452,CNN,0.31961026221179667,Bootstrapping
6453,CNN,0.44062888240393716,Bootstrapping
6454,CNN,0.321720774384063,Bootstrapping
6455,CNN,0.35026323126830927,Bootstrapping
6456,CNN,0.5206411138536267,Bootstrapping
6457,CNN,0.2353414462921689,Bootstrapping
6458,CNN,0.3682373792861475,Bootstrapping
6459,CNN,0.33829551066673136,Bootstrapping
6460,CNN,0.32574276654874446,Bootstrapping
6461,CNN,0.21990983296411093,Bootstrapping
6462,CNN,0.6658516694792613,Bootstrapping
6463,CNN,0.6002940533403278,Bootstrapping
6464,CNN,0.5269230891367889,Bootstrapping
6465,CNN,0.4620354663000328,Bootstrapping
6466,CNN,0.47937131364260366,Bootstrapping
6467,CNN,0.40184797473901623,Bootstrapping
6468,CNN,0.40719642530883693,Bootstrapping
6469,CNN,0.21709907300452236,Bootstrapping
6470,CNN,0.42643152755373337,Bootstrapping
6471,CNN,0.28916737027826966,Bootstrapping
6472,CNN,0.49658538593141877,Bootstrapping
6473,CNN,0.16586818963070205,Bootstrapping
6474,CNN,0.2847277252743443,Bootstrapping
6475,CNN,0.2070202492434463,Bootstrapping
6476,CNN,0.2815821649633812,Bootstrapping
6477,CNN,0.28490524596150024,Bootstrapping
6478,CNN,0.34706781318769786,Bootstrapping
6479,CNN,0.12741245100343912,Bootstrapping
6480,CNN,0.12333301296744492,Bootstrapping
6481,CNN,0.4144986920004843,Bootstrapping
6482,CNN,0.3341935950801149,Bootstrapping
6483,CNN,0.25692900535085395,Bootstrapping
