,Model,Correlation,Condition
2644,NCN,0.5633705383012015,Bootstraping
2645,NCN,0.6478503956425883,Bootstraping
2646,NCN,0.40538850666761883,Bootstraping
2647,NCN,0.6841947076785455,Bootstraping
2648,NCN,0.5415152561543349,Bootstraping
2649,NCN,0.7062302853462333,Bootstraping
2650,NCN,0.5689907833139852,Bootstraping
2651,NCN,0.4853076882981764,Bootstraping
2652,NCN,0.5372055807426603,Bootstraping
2653,NCN,0.46179610683778605,Bootstraping
2654,NCN,0.4010729472146356,Bootstraping
2655,NCN,0.6510431062321839,Bootstraping
2656,NCN,0.4087701480518603,Bootstraping
2657,NCN,0.60346110997345,Bootstraping
2658,NCN,0.6149092320647328,Bootstraping
2659,NCN,0.5511423648158871,Bootstraping
2660,NCN,0.7341964513003826,Bootstraping
2661,NCN,0.5882171272801148,Bootstraping
2662,NCN,0.5178088416662889,Bootstraping
2663,NCN,0.47862369612117406,Bootstraping
2664,NCN,0.6176130517745277,Bootstraping
2665,NCN,0.725721684329958,Bootstraping
2666,NCN,0.6362349338193017,Bootstraping
2667,NCN,0.5836246401217846,Bootstraping
2668,NCN,0.41347725454404016,Bootstraping
2669,NCN,0.6627743225764645,Bootstraping
2670,NCN,0.5620526222707316,Bootstraping
2671,NCN,0.8391531559761609,Bootstraping
2672,NCN,0.5899899533430442,Bootstraping
2673,NCN,0.5248735232330354,Bootstraping
2674,NCN,0.6238723041788964,Bootstraping
2675,NCN,0.6197917380417453,Bootstraping
2676,NCN,0.5134060548258448,Bootstraping
2677,NCN,0.5959990920114319,Bootstraping
2678,NCN,0.5503864422678475,Bootstraping
2679,NCN,0.7394780509571026,Bootstraping
2680,NCN,0.4539752709585495,Bootstraping
2681,NCN,0.7688368622272991,Bootstraping
2682,NCN,0.625247777102659,Bootstraping
2683,NCN,0.5623984928902404,Bootstraping
2684,NCN,0.29115271086757,Bootstraping
2685,NCN,0.517973305163044,Bootstraping
2686,NCN,0.341443854090278,Bootstraping
2687,NCN,0.5836247348013848,Bootstraping
2688,NCN,0.499282822907124,Bootstraping
2689,NCN,0.5521705862410416,Bootstraping
2690,NCN,0.518718609402575,Bootstraping
2691,NCN,0.37803678230775817,Bootstraping
2692,NCN,0.4814588547903722,Bootstraping
2693,NCN,0.8017124810807743,Bootstraping
2694,NCN,0.5071936834298124,Bootstraping
2695,NCN,0.5250187943444855,Bootstraping
2696,NCN,0.6781043470377415,Bootstraping
2697,NCN,0.5755610090726333,Bootstraping
2698,NCN,0.48075819807082,Bootstraping
2699,NCN,0.7610547394092446,Bootstraping
2700,NCN,0.7483583750736315,Bootstraping
2701,NCN,0.5100900430453246,Bootstraping
2702,NCN,0.6905487752067149,Bootstraping
2703,NCN,0.475777554178052,Bootstraping
2704,NCN,0.5816666756819315,Bootstraping
2705,NCN,0.5822207807636602,Bootstraping
2706,NCN,0.6791313857063241,Bootstraping
2707,NCN,0.4106529687441238,Bootstraping
2708,NCN,0.5746359153869148,Bootstraping
2709,NCN,0.6842667268581965,Bootstraping
2710,NCN,0.6809078865962493,Bootstraping
2711,NCN,0.5664963339765444,Bootstraping
2712,NCN,0.40439588342695365,Bootstraping
2713,NCN,0.574560451965053,Bootstraping
2714,NCN,0.6219796759019913,Bootstraping
2715,NCN,0.6920576510589784,Bootstraping
2716,NCN,0.5111309504155434,Bootstraping
2717,NCN,0.6298142223040681,Bootstraping
2718,NCN,0.5752268573312183,Bootstraping
2719,NCN,0.651098915283128,Bootstraping
2720,NCN,0.48412043953385653,Bootstraping
2721,NCN,0.42875157589155877,Bootstraping
2722,NCN,0.538693998306138,Bootstraping
2723,NCN,0.35876882014337674,Bootstraping
2724,NCN,0.38490555435062535,Bootstraping
2725,NCN,0.5899403926343609,Bootstraping
2726,NCN,0.5491943870830134,Bootstraping
2727,NCN,0.5368681353843848,Bootstraping
2728,NCN,0.6780453407392307,Bootstraping
2729,NCN,0.4676763061886009,Bootstraping
2730,NCN,0.39975197024569775,Bootstraping
2731,NCN,0.521876051304443,Bootstraping
2732,NCN,0.4718512850777419,Bootstraping
2733,NCN,0.7333683085081,Bootstraping
2734,NCN,0.4752524696785493,Bootstraping
2735,NCN,0.6116800719550128,Bootstraping
2736,NCN,0.5664152260573141,Bootstraping
2737,NCN,0.6658697836446268,Bootstraping
2738,NCN,0.5801534774788547,Bootstraping
2739,NCN,0.5969254263123592,Bootstraping
2740,NCN,0.5655052248449034,Bootstraping
2741,NCN,0.29370171836106473,Bootstraping
2742,NCN,0.6519721148714203,Bootstraping
2743,NCN,0.4042264642468232,Bootstraping
2744,NCN,0.6097563798714658,Bootstraping
2745,NCN,0.7606659464911097,Bootstraping
2746,NCN,0.6964734476562209,Bootstraping
2747,NCN,0.2864282351129569,Bootstraping
2748,NCN,0.652632312134455,Bootstraping
2749,NCN,0.5447342366932736,Bootstraping
2750,NCN,0.6200760932519466,Bootstraping
2751,NCN,0.6096921058237974,Bootstraping
2752,NCN,0.4599603497940129,Bootstraping
2753,NCN,0.58031355151499,Bootstraping
2754,NCN,0.6851246857860578,Bootstraping
2755,NCN,0.5901766154474872,Bootstraping
2756,NCN,0.5874929266796662,Bootstraping
2757,NCN,0.6311810837206207,Bootstraping
2758,NCN,0.5596430363816645,Bootstraping
2759,NCN,0.5993711668586652,Bootstraping
2760,NCN,0.3755528661255869,Bootstraping
2761,NCN,0.7295292330226132,Bootstraping
2762,NCN,0.4267217334798278,Bootstraping
2763,NCN,0.5973316653058679,Bootstraping
2764,NCN,0.6642995620979434,Bootstraping
2765,NCN,0.2770493175494282,Bootstraping
2766,NCN,0.6320948697454358,Bootstraping
2767,NCN,0.4717006280943763,Bootstraping
2768,NCN,0.5065554338423832,Bootstraping
2769,NCN,0.7683445650213607,Bootstraping
2770,NCN,0.6021306562415607,Bootstraping
2771,NCN,0.5769554601795014,Bootstraping
2772,NCN,0.5008769316876053,Bootstraping
2773,NCN,0.7610381452322675,Bootstraping
2774,NCN,0.5847484532739469,Bootstraping
2775,NCN,0.5911742055112342,Bootstraping
2776,NCN,0.5543768462102888,Bootstraping
2777,NCN,0.6721973615203573,Bootstraping
2778,NCN,0.5574724649013771,Bootstraping
2779,NCN,0.5868939835034215,Bootstraping
2780,NCN,0.5036024861794053,Bootstraping
2781,NCN,0.5082680372879471,Bootstraping
2782,NCN,0.34408786761985555,Bootstraping
2783,NCN,0.4498600112462845,Bootstraping
2784,NCN,0.7838432860955936,Bootstraping
2785,NCN,0.4247915636751305,Bootstraping
2786,NCN,0.5185960865218138,Bootstraping
2787,NCN,0.4507532336846428,Bootstraping
2788,NCN,0.4700757991649649,Bootstraping
2789,NCN,0.47900678783106565,Bootstraping
2790,NCN,0.5410227935246807,Bootstraping
2791,NCN,0.5236976890319366,Bootstraping
2792,NCN,0.6197653988451854,Bootstraping
2793,NCN,0.35189999241081504,Bootstraping
2794,NCN,0.4124111220381246,Bootstraping
2795,NCN,0.6296747416176626,Bootstraping
2796,NCN,0.49820181224039706,Bootstraping
2797,NCN,0.6962591511647067,Bootstraping
2798,NCN,0.440707595750677,Bootstraping
2799,NCN,0.6588995490881111,Bootstraping
2800,NCN,0.41654802784752665,Bootstraping
2801,NCN,0.5866239485233598,Bootstraping
2802,NCN,0.6117649735175266,Bootstraping
2803,NCN,0.6545194378233821,Bootstraping
2804,NCN,0.5468566042565486,Bootstraping
2805,NCN,0.6727080964179847,Bootstraping
2806,NCN,0.5373865723594866,Bootstraping
2807,NCN,0.5657148302875428,Bootstraping
2808,NCN,0.6188041990233057,Bootstraping
2809,NCN,0.436224568758796,Bootstraping
2810,NCN,0.5947249847589559,Bootstraping
2811,NCN,0.6671981572417239,Bootstraping
2812,NCN,0.5988367742772398,Bootstraping
2813,NCN,0.47984135133671546,Bootstraping
2814,NCN,0.4678375737047882,Bootstraping
2815,NCN,0.5491483710194569,Bootstraping
2816,NCN,0.45166810627527343,Bootstraping
2817,NCN,0.3433966781506024,Bootstraping
2818,NCN,0.5452821481517987,Bootstraping
2819,NCN,0.49223051912105986,Bootstraping
2820,NCN,0.6224971880435259,Bootstraping
2821,NCN,0.5465295995100012,Bootstraping
2822,NCN,0.5205080849822223,Bootstraping
2823,NCN,0.45095452913734513,Bootstraping
2824,NCN,0.5802618773468241,Bootstraping
2825,NCN,0.4414910659267257,Bootstraping
2826,NCN,0.5855793027604275,Bootstraping
2827,NCN,0.5789604520544238,Bootstraping
2828,NCN,0.602236842136665,Bootstraping
2829,NCN,0.6850752216258846,Bootstraping
2830,NCN,0.46031447043111684,Bootstraping
2831,NCN,0.5489147766511889,Bootstraping
2832,NCN,0.5870303823452131,Bootstraping
2833,NCN,0.5753598886440452,Bootstraping
2834,NCN,0.5629807028356147,Bootstraping
2835,NCN,0.5688848973566467,Bootstraping
2836,NCN,0.46866529788243527,Bootstraping
2837,NCN,0.6208872856066916,Bootstraping
2838,NCN,0.5669056824324668,Bootstraping
2839,NCN,0.5057127080751023,Bootstraping
2840,NCN,0.24892770824258226,Bootstraping
2841,NCN,0.4716681753961449,Bootstraping
2842,NCN,0.5857815904957322,Bootstraping
2843,NCN,0.6909070072747149,Bootstraping
2844,NCN,0.7359491140548751,Bootstraping
2845,NCN,0.540864566764385,Bootstraping
2846,NCN,0.6781801419795307,Bootstraping
2847,NCN,0.4032651651210055,Bootstraping
2848,NCN,0.5878786918031279,Bootstraping
2849,NCN,0.4525935450097036,Bootstraping
2850,NCN,0.5844105692649536,Bootstraping
2851,NCN,0.3374429867326383,Bootstraping
2852,NCN,0.4506738059058468,Bootstraping
2853,NCN,0.4539459977585636,Bootstraping
2854,NCN,0.418504570544844,Bootstraping
2855,NCN,0.6206413807345151,Bootstraping
2856,NCN,0.4567792742200414,Bootstraping
2857,NCN,0.46033068990024173,Bootstraping
2858,NCN,0.49931081720620873,Bootstraping
2859,NCN,0.43898376264631866,Bootstraping
2860,NCN,0.5473336313281465,Bootstraping
2861,NCN,0.4186577397486684,Bootstraping
2862,NCN,0.584998095404854,Bootstraping
2863,NCN,0.6053271013458061,Bootstraping
2864,NCN,0.4535523478126142,Bootstraping
2865,NCN,0.6288460332177774,Bootstraping
2866,NCN,0.6203124853562412,Bootstraping
2867,NCN,0.602338947849025,Bootstraping
2868,NCN,0.5436274312162318,Bootstraping
2869,NCN,0.472881120539243,Bootstraping
2870,NCN,0.4789711587472034,Bootstraping
2871,NCN,0.5676169733332111,Bootstraping
2872,NCN,0.5152072598305474,Bootstraping
2873,NCN,0.7304675056880457,Bootstraping
2874,NCN,0.5512216590936007,Bootstraping
2875,NCN,0.5606688185961447,Bootstraping
2876,NCN,0.4266668639753892,Bootstraping
2877,NCN,0.5792638696246989,Bootstraping
2878,NCN,0.5475226524209907,Bootstraping
2879,NCN,0.3969142953497268,Bootstraping
2880,NCN,0.5442636770359495,Bootstraping
2881,NCN,0.560498283003587,Bootstraping
2882,NCN,0.624889619926927,Bootstraping
2883,NCN,0.5780699897563593,Bootstraping
2884,NCN,0.5036276404418806,Bootstraping
2885,NCN,0.6061471750648052,Bootstraping
2886,NCN,0.7432664147405468,Bootstraping
2887,NCN,0.41881714793496605,Bootstraping
2888,NCN,0.5435964432729549,Bootstraping
2889,NCN,0.43202166080177484,Bootstraping
2890,NCN,0.6295801700032723,Bootstraping
2891,NCN,0.6140907029901377,Bootstraping
2892,NCN,0.5075395934448679,Bootstraping
2893,NCN,0.5825936156246226,Bootstraping
2894,NCN,0.5032829919039296,Bootstraping
2895,NCN,0.44209785167090065,Bootstraping
2896,NCN,0.42307048363133226,Bootstraping
2897,NCN,0.779296935555768,Bootstraping
2898,NCN,0.4958475897507264,Bootstraping
2899,NCN,0.6934643036544281,Bootstraping
2900,NCN,0.41454911840842035,Bootstraping
2901,NCN,0.5357688030618197,Bootstraping
2902,NCN,0.566357068227795,Bootstraping
2903,NCN,0.5671295980431392,Bootstraping
2904,NCN,0.46338010171268795,Bootstraping
2905,NCN,0.5946047890079985,Bootstraping
2906,NCN,0.516161424204901,Bootstraping
2907,NCN,0.40336781456440407,Bootstraping
2908,NCN,0.5884285164507683,Bootstraping
2909,NCN,0.5617248392975452,Bootstraping
2910,NCN,0.7209277154510917,Bootstraping
2911,NCN,0.5592354700779589,Bootstraping
2912,NCN,0.6431606326521258,Bootstraping
2913,NCN,0.466596264287064,Bootstraping
2914,NCN,0.7510627221848205,Bootstraping
2915,NCN,0.5243190050891859,Bootstraping
2916,NCN,0.49457104354066295,Bootstraping
2917,NCN,0.49368935605404196,Bootstraping
2918,NCN,0.6180442790845323,Bootstraping
2919,NCN,0.7443621080792452,Bootstraping
2920,NCN,0.48692970241381994,Bootstraping
2921,NCN,0.5474865492315182,Bootstraping
2922,NCN,0.5845015010315234,Bootstraping
2923,NCN,0.6859731787728258,Bootstraping
2924,NCN,0.6883219031749828,Bootstraping
2925,NCN,0.5712050492814238,Bootstraping
2926,NCN,0.5951566685703844,Bootstraping
2927,NCN,0.2890845513627974,Bootstraping
2928,NCN,0.6213010764259619,Bootstraping
2929,NCN,0.600396578091677,Bootstraping
2930,NCN,0.44476237985281,Bootstraping
2931,NCN,0.47004091672413695,Bootstraping
2932,NCN,0.6718282647803975,Bootstraping
2933,NCN,0.550628000084236,Bootstraping
2934,NCN,0.3945857737016649,Bootstraping
2935,NCN,0.4510290081016559,Bootstraping
2936,NCN,0.588985012088802,Bootstraping
2937,NCN,0.6227059627576672,Bootstraping
2938,NCN,0.4900807263595357,Bootstraping
2939,NCN,0.5710712427314945,Bootstraping
2940,NCN,0.47809040986557716,Bootstraping
2941,NCN,0.43237633547935106,Bootstraping
2942,NCN,0.65057494531184,Bootstraping
2943,NCN,0.47992927539305263,Bootstraping
2944,NCN,0.38818471561194523,Bootstraping
2945,NCN,0.4003367193976779,Bootstraping
2946,NCN,0.6930517266773133,Bootstraping
2947,NCN,0.7083878171354318,Bootstraping
2948,NCN,0.5266255293028472,Bootstraping
2949,NCN,0.5898261206059652,Bootstraping
2950,NCN,0.4948140945599684,Bootstraping
2951,NCN,0.6302773261438459,Bootstraping
2952,NCN,0.5103834884294257,Bootstraping
2953,NCN,0.4866806874490269,Bootstraping
2954,NCN,0.562641984330387,Bootstraping
2955,NCN,0.582601488269313,Bootstraping
2956,NCN,0.514821413549192,Bootstraping
2957,NCN,0.5002625867612033,Bootstraping
2958,NCN,0.5584992844631822,Bootstraping
2959,NCN,0.5570309901040169,Bootstraping
2960,NCN,0.5745029117343056,Bootstraping
2961,NCN,0.5977556868017994,Bootstraping
2962,NCN,0.5441000802692071,Bootstraping
2963,NCN,0.59426540595078,Bootstraping
2964,NCN,0.4255804318857199,Bootstraping
2965,NCN,0.8367900361940914,Bootstraping
2966,NCN,0.536150700053,Bootstraping
2967,NCN,0.46352216043496086,Bootstraping
2968,NCN,0.4738395891642151,Bootstraping
2969,NCN,0.7651092445004106,Bootstraping
2970,NCN,0.6158784226527719,Bootstraping
2971,NCN,0.4966902045390226,Bootstraping
2972,NCN,0.5204395666777504,Bootstraping
2973,NCN,0.7133803689222595,Bootstraping
2974,NCN,0.5388056008979527,Bootstraping
2975,NCN,0.5980963698552118,Bootstraping
2976,NCN,0.688750454556304,Bootstraping
2977,NCN,0.4559038295294138,Bootstraping
2978,NCN,0.4825306781968841,Bootstraping
2979,NCN,0.5179814781466247,Bootstraping
2980,NCN,0.3836524047950911,Bootstraping
2981,NCN,0.5280159129473565,Bootstraping
2982,NCN,0.3855145387777972,Bootstraping
2983,NCN,0.6042189335504097,Bootstraping
2984,NCN,0.7313678234954927,Bootstraping
2985,NCN,0.6002288399807292,Bootstraping
2986,NCN,0.617610549585062,Bootstraping
2987,NCN,0.5087550759345278,Bootstraping
2988,NCN,0.6292242664284307,Bootstraping
2989,NCN,0.5970530618847841,Bootstraping
2990,NCN,0.5841886502169913,Bootstraping
2991,NCN,0.6247965833630851,Bootstraping
2992,NCN,0.5314152876415993,Bootstraping
2993,NCN,0.6072104003475872,Bootstraping
2994,NCN,0.5465213025829875,Bootstraping
2995,NCN,0.5320361239677335,Bootstraping
2996,NCN,0.46210015860211673,Bootstraping
2997,NCN,0.7442991562787282,Bootstraping
2998,NCN,0.5733675660891814,Bootstraping
2999,NCN,0.6019236620458097,Bootstraping
3000,NCN,0.43634339122966326,Bootstraping
3001,NCN,0.5637646939768194,Bootstraping
3002,NCN,0.40374895288581836,Bootstraping
3003,NCN,0.6928678295248998,Bootstraping
3004,NCN,0.5312224200990254,Bootstraping
3005,NCN,0.5309919555435509,Bootstraping
3006,NCN,0.6033647048476657,Bootstraping
3007,NCN,0.41824651955703696,Bootstraping
3008,NCN,0.5086484876710041,Bootstraping
3009,NCN,0.3476042674996407,Bootstraping
3010,NCN,0.6844715208129449,Bootstraping
3011,NCN,0.636995860614819,Bootstraping
3012,NCN,0.5147445584555709,Bootstraping
3013,NCN,0.7144393905967809,Bootstraping
3014,NCN,0.3730644850147731,Bootstraping
3015,NCN,0.5296929671752343,Bootstraping
3016,NCN,0.8240237790732537,Bootstraping
3017,NCN,0.43349966117242944,Bootstraping
3018,NCN,0.6861239866315167,Bootstraping
3019,NCN,0.6644238495864674,Bootstraping
3020,NCN,0.45905841895287436,Bootstraping
3021,NCN,0.5091712695398901,Bootstraping
3022,NCN,0.5776424894004093,Bootstraping
3023,NCN,0.6834113531016428,Bootstraping
3024,NCN,0.6085300421810945,Bootstraping
3025,NCN,0.5279165954354924,Bootstraping
3026,NCN,0.6976903038719591,Bootstraping
3027,NCN,0.6312769041046875,Bootstraping
3028,NCN,0.6452318204276538,Bootstraping
3029,NCN,0.44075257210702934,Bootstraping
3030,NCN,0.46047049416892494,Bootstraping
3031,NCN,0.5381026179739958,Bootstraping
3032,NCN,0.8153898099202176,Bootstraping
3033,NCN,0.6676763025080901,Bootstraping
3034,NCN,0.46890497331147085,Bootstraping
3035,NCN,0.6604236329668228,Bootstraping
3036,NCN,0.5818546227550522,Bootstraping
3037,NCN,0.5522177927545847,Bootstraping
3038,NCN,0.4325800448966891,Bootstraping
3039,NCN,0.5050075174716843,Bootstraping
3040,NCN,0.6586231842784259,Bootstraping
3041,NCN,0.48769191032191095,Bootstraping
3042,NCN,0.39634623923907863,Bootstraping
3043,NCN,0.43600002646432356,Bootstraping
3044,NCN,0.6073167822889597,Bootstraping
3045,NCN,0.5409813530818252,Bootstraping
3046,NCN,0.5753841669281846,Bootstraping
3047,NCN,0.6184941236067092,Bootstraping
3048,NCN,0.5740516127578688,Bootstraping
3049,NCN,0.5435722214966155,Bootstraping
3050,NCN,0.5120714390919848,Bootstraping
3051,NCN,0.6913294084934305,Bootstraping
3052,NCN,0.43047332672017513,Bootstraping
3053,NCN,0.497252591145922,Bootstraping
3054,NCN,0.4867553497039586,Bootstraping
3055,NCN,0.5892854894316816,Bootstraping
3056,NCN,0.4962584765851703,Bootstraping
3057,NCN,0.5882362438203287,Bootstraping
3058,NCN,0.54003269211815,Bootstraping
3059,NCN,0.6022687808952952,Bootstraping
3060,NCN,0.6282530628108159,Bootstraping
3061,NCN,0.6287809539227562,Bootstraping
3062,NCN,0.39821175932258124,Bootstraping
3063,NCN,0.42651397507173017,Bootstraping
3064,NCN,0.5158070269623856,Bootstraping
3065,NCN,0.5948824864721531,Bootstraping
3066,NCN,0.4773405539339206,Bootstraping
3067,NCN,0.4700077532772009,Bootstraping
3068,NCN,0.3935105181342753,Bootstraping
3069,NCN,0.4989899064650434,Bootstraping
3070,NCN,0.577621856734869,Bootstraping
3071,NCN,0.6662264007255188,Bootstraping
3072,NCN,0.4965865601028161,Bootstraping
3073,NCN,0.576084220794013,Bootstraping
3074,NCN,0.37360825807128206,Bootstraping
3075,NCN,0.43154475233698,Bootstraping
3076,NCN,0.5953337691829083,Bootstraping
3077,NCN,0.38106616361271317,Bootstraping
3078,NCN,0.3643253168484677,Bootstraping
3079,NCN,0.3760426816036435,Bootstraping
3080,NCN,0.5440781806357169,Bootstraping
3081,NCN,0.5506441786031048,Bootstraping
3082,NCN,0.5600905506343569,Bootstraping
3083,NCN,0.5079532761804701,Bootstraping
3084,NCN,0.4694352332416264,Bootstraping
3085,NCN,0.6111299565809115,Bootstraping
3086,NCN,0.6268941245352085,Bootstraping
3087,NCN,0.5655617625400188,Bootstraping
3088,NCN,0.5427164516421417,Bootstraping
3089,NCN,0.561883837741074,Bootstraping
3090,NCN,0.6763538440660204,Bootstraping
3091,NCN,0.5843293399625978,Bootstraping
3092,NCN,0.6111850949852825,Bootstraping
3093,NCN,0.6896429918713431,Bootstraping
3094,NCN,0.5930404305277914,Bootstraping
3095,NCN,0.5456041600913545,Bootstraping
3096,NCN,0.5269434350642328,Bootstraping
3097,NCN,0.4157037897782885,Bootstraping
3098,NCN,0.5526762768681401,Bootstraping
3099,NCN,0.4070152283966366,Bootstraping
3100,NCN,0.6123815477382055,Bootstraping
3101,NCN,0.5493375228385305,Bootstraping
3102,NCN,0.532727943556726,Bootstraping
3103,NCN,0.6377434109899071,Bootstraping
3104,NCN,0.44763708200208807,Bootstraping
3105,NCN,0.7128402012366319,Bootstraping
3106,NCN,0.5681137298374188,Bootstraping
3107,NCN,0.6954279232933861,Bootstraping
3108,NCN,0.5305680336344272,Bootstraping
3109,NCN,0.607718735468093,Bootstraping
3110,NCN,0.4254958850062649,Bootstraping
3111,NCN,0.43576166782329717,Bootstraping
3112,NCN,0.6906713618344413,Bootstraping
3113,NCN,0.8316748319001693,Bootstraping
3114,NCN,0.572616054841791,Bootstraping
3115,NCN,0.6369017290596645,Bootstraping
3116,NCN,0.49821083353197826,Bootstraping
3117,NCN,0.5801172710249021,Bootstraping
3118,NCN,0.4528873124728052,Bootstraping
3119,NCN,0.5672941566816627,Bootstraping
3120,NCN,0.5513107478307282,Bootstraping
3121,NCN,0.5482153422583156,Bootstraping
3122,NCN,0.5321217380618253,Bootstraping
3123,NCN,0.6163983364850654,Bootstraping
3124,NCN,0.4693729540414564,Bootstraping
3125,NCN,0.4700890704423105,Bootstraping
3126,NCN,0.6282544038909331,Bootstraping
3127,NCN,0.6584880177021227,Bootstraping
3128,NCN,0.47956828800376794,Bootstraping
3129,NCN,0.6386175456569719,Bootstraping
3130,NCN,0.7399136806109519,Bootstraping
3131,NCN,0.6252134657017372,Bootstraping
3132,NCN,0.6868014524598057,Bootstraping
3133,NCN,0.6682083180889733,Bootstraping
3134,NCN,0.3624633026363633,Bootstraping
3135,NCN,0.6234321803623228,Bootstraping
3136,NCN,0.5076103188129211,Bootstraping
3137,NCN,0.5268046298646029,Bootstraping
3138,NCN,0.5763035613773113,Bootstraping
3139,NCN,0.6586476715598989,Bootstraping
3140,NCN,0.524052814485364,Bootstraping
3141,NCN,0.6642834892199367,Bootstraping
3142,NCN,0.46404395703633816,Bootstraping
3143,NCN,0.5111670155272239,Bootstraping
3144,NCN,0.556876930015717,Bootstraping
3145,NCN,0.5799404226766073,Bootstraping
3146,NCN,0.37862002953978147,Bootstraping
3147,NCN,0.44288138870708604,Bootstraping
3148,NCN,0.5120226810184063,Bootstraping
3149,NCN,0.4842796462124914,Bootstraping
3150,NCN,0.7161650385955785,Bootstraping
3151,NCN,0.7185751257523749,Bootstraping
3152,NCN,0.6178592877995565,Bootstraping
3153,NCN,0.4236970472785342,Bootstraping
3154,NCN,0.45825192684725546,Bootstraping
3155,NCN,0.39183195680391636,Bootstraping
3156,NCN,0.6311184974886457,Bootstraping
3157,NCN,0.6180417990098852,Bootstraping
3158,NCN,0.4582100376404421,Bootstraping
3159,NCN,0.5121246384719761,Bootstraping
3160,NCN,0.49639289710361445,Bootstraping
3161,NCN,0.5954374069753832,Bootstraping
3162,NCN,0.3864848674667367,Bootstraping
3163,NCN,0.7441498635897427,Bootstraping
3164,NCN,0.524170044262424,Bootstraping
3165,NCN,0.5496325333586772,Bootstraping
3166,NCN,0.6446008916121551,Bootstraping
3167,NCN,0.5442392175003633,Bootstraping
3168,NCN,0.7869196747543961,Bootstraping
3169,NCN,0.5804991107406592,Bootstraping
3170,NCN,0.4968364958908893,Bootstraping
3171,NCN,0.5907575029657499,Bootstraping
3172,NCN,0.5185167366442299,Bootstraping
3173,NCN,0.6806556080906584,Bootstraping
3174,NCN,0.5807578311697138,Bootstraping
3175,NCN,0.6519974470048223,Bootstraping
3176,NCN,0.53535107143963,Bootstraping
3177,NCN,0.5586107736248731,Bootstraping
3178,NCN,0.7301562442889371,Bootstraping
3179,NCN,0.6923145404310225,Bootstraping
3180,NCN,0.4921013797441871,Bootstraping
3181,NCN,0.6607520298655277,Bootstraping
3182,NCN,0.7685993865662103,Bootstraping
3183,NCN,0.3486595678632505,Bootstraping
3184,NCN,0.5783992607887006,Bootstraping
3185,NCN,0.7407386224916347,Bootstraping
3186,NCN,0.6198951374475619,Bootstraping
3187,NCN,0.6865862093809797,Bootstraping
3188,NCN,0.6415061488347057,Bootstraping
3189,NCN,0.430930831717128,Bootstraping
3190,NCN,0.4608254211563393,Bootstraping
3191,NCN,0.44746513414095146,Bootstraping
3192,NCN,0.48646037148705124,Bootstraping
3193,NCN,0.5201760540213242,Bootstraping
3194,NCN,0.6799739284715839,Bootstraping
3195,NCN,0.5280572799283819,Bootstraping
3196,NCN,0.4923106939032005,Bootstraping
3197,NCN,0.7093237705772758,Bootstraping
3198,NCN,0.4746375295607911,Bootstraping
3199,NCN,0.3481779151394846,Bootstraping
3200,NCN,0.5203246869367322,Bootstraping
3201,NCN,0.6270713035519637,Bootstraping
3202,NCN,0.8055290443083182,Bootstraping
3203,NCN,0.696640204067722,Bootstraping
3204,NCN,0.5379413298027016,Bootstraping
3205,NCN,0.5340147036425802,Bootstraping
3206,NCN,0.47461759447087015,Bootstraping
3207,NCN,0.47918902845655076,Bootstraping
3208,NCN,0.5132149515181866,Bootstraping
3209,NCN,0.5807874181164542,Bootstraping
3210,NCN,0.494153279955065,Bootstraping
3211,NCN,0.6435591573397612,Bootstraping
3212,NCN,0.6452230777702004,Bootstraping
3213,NCN,0.5467348927685213,Bootstraping
3214,NCN,0.6907466546918811,Bootstraping
3215,NCN,0.6728956295843863,Bootstraping
3216,NCN,0.23414205656327414,Bootstraping
3217,NCN,0.6217746397471321,Bootstraping
3218,NCN,0.5582274968521421,Bootstraping
3219,NCN,0.6739151497971161,Bootstraping
3220,NCN,0.6510858666489678,Bootstraping
3221,NCN,0.499584715899863,Bootstraping
3222,NCN,0.6253460672912108,Bootstraping
3223,NCN,0.6200792949679812,Bootstraping
3224,NCN,0.5199408287657803,Bootstraping
3225,NCN,0.575308280495169,Bootstraping
3226,NCN,0.5352280289454502,Bootstraping
3227,NCN,0.6023185967180493,Bootstraping
3228,NCN,0.45636738715453107,Bootstraping
3229,NCN,0.6131940980561309,Bootstraping
3230,NCN,0.5004982226968839,Bootstraping
3231,NCN,0.5127068727333687,Bootstraping
3232,NCN,0.525485546377943,Bootstraping
3233,NCN,0.5721746202619022,Bootstraping
3234,NCN,0.39415441395028994,Bootstraping
3235,NCN,0.5028990092727875,Bootstraping
3236,NCN,0.4699978876142247,Bootstraping
3237,NCN,0.668238206724682,Bootstraping
3238,NCN,0.4335412744421907,Bootstraping
3239,NCN,0.48276851375489915,Bootstraping
3240,NCN,0.2827413372857177,Bootstraping
3241,NCN,0.66346015430677,Bootstraping
3242,NCN,0.5803029046943251,Bootstraping
3243,NCN,0.6042395335883122,Bootstraping
3244,NCN,0.5622368373535238,Bootstraping
3245,NCN,0.44527816620026417,Bootstraping
3246,NCN,0.7206594376748715,Bootstraping
3247,NCN,0.6705883100554905,Bootstraping
3248,NCN,0.4656965905213779,Bootstraping
3249,NCN,0.5344325724265737,Bootstraping
3250,NCN,0.5411241086154064,Bootstraping
3251,NCN,0.5444475962416502,Bootstraping
3252,NCN,0.7418049826738706,Bootstraping
3253,NCN,0.6204421777951605,Bootstraping
3254,NCN,0.5171890569711627,Bootstraping
